,total_annual_inc,fico_score,home_ownership,installment,loan_amnt,earliest_cr_line,issue_d,dti_jnt,mort_acc,term,verification_status_joint,zip_code,open_acc,total_acc,revol_util,credit_ratio,installment_ratio,credit_history
27548,191000.0,672.0,2,1089.17,32100.0,102002,122016,6.62,2.0,0,2,37,5.0,10.0,20.7,0.5,0.034,5175
27549,270000.0,672.0,3,692.4,21000.0,112003,122016,13.48,1.0,0,2,11,13.0,25.0,57.9,0.52,0.033,4779
27550,130000.0,672.0,3,179.57,5450.0,082009,122016,18.62,1.0,0,2,37,10.0,15.0,52.9,0.667,0.033,2679
27551,132000.0,682.0,3,350.39,12000.0,101982,122016,22.42,1.0,1,2,64,9.0,23.0,87.0,0.391,0.029,12480
27552,104000.0,667.0,3,648.38,25000.0,062006,122016,37.14,0.0,1,2,34,13.0,25.0,55.6,0.52,0.026,3836
27553,190000.0,667.0,2,334.99,14400.0,101997,122016,12.22,2.0,1,2,17,13.0,26.0,32.1,0.5,0.023,7001
27554,158000.0,672.0,3,483.4,14400.0,122008,122016,20.89,1.0,0,2,37,11.0,14.0,60.8,0.786,0.034,2922
27555,325000.0,697.0,3,775.73,22700.0,051997,122016,28.38,7.0,0,2,64,19.0,33.0,92.9,0.576,0.034,7154
27556,248368.0,677.0,3,492.53,19400.0,071990,122016,8.38,3.0,1,2,16,9.0,29.0,68.4,0.31,0.025,9650
27557,95000.0,702.0,3,79.02,2400.0,092007,122016,4.13,2.0,0,2,19,5.0,10.0,60.4,0.5,0.033,3379
27558,129000.0,667.0,2,247.7,7300.0,032012,122016,24.12,0.0,0,2,78,8.0,23.0,12.9,0.348,0.034,1736
27559,323000.0,762.0,3,301.15,10000.0,122001,122016,4.69,4.0,0,2,08,7.0,17.0,48.2,0.412,0.03,5479
27560,210000.0,692.0,2,1174.91,35000.0,111990,122016,34.94,0.0,0,2,94,11.0,23.0,56.1,0.478,0.034,9527
27561,280000.0,662.0,3,666.35,19850.0,051995,122016,20.36,4.0,0,2,80,11.0,32.0,70.3,0.344,0.034,7885
27562,88000.0,717.0,3,361.19,10275.0,011992,122016,28.46,2.0,0,2,31,13.0,25.0,51.8,0.52,0.035,9101
27563,147000.0,667.0,3,652.07,22000.0,082009,122016,25.18,1.0,1,2,30,8.0,13.0,93.9,0.615,0.03,2679
27564,220000.0,732.0,3,1059.36,31000.0,072001,122016,26.27,2.0,0,2,93,16.0,36.0,87.6,0.444,0.034,5632
27565,120000.0,712.0,3,277.29,8000.0,062006,122016,26.0,4.0,0,2,15,14.0,45.0,48.7,0.275,0.035,3836
27566,68000.0,697.0,2,173.31,5000.0,072004,122016,26.37,0.0,0,2,32,7.0,14.0,14.7,0.5,0.035,4536
27567,248500.0,717.0,3,974.94,30000.0,082002,122016,23.81,3.0,0,2,33,14.0,28.0,64.2,0.5,0.032,5236
27568,144000.0,727.0,2,1092.57,32200.0,082000,122016,29.7,0.0,0,2,79,8.0,25.0,59.8,0.32,0.034,5966
27569,146000.0,682.0,3,581.58,25000.0,102012,122016,11.9,0.0,1,2,37,6.0,6.0,34.4,0.923,0.023,1522
27570,98000.0,662.0,3,856.72,23375.0,042005,122016,47.04,2.0,0,2,79,12.0,34.0,71.8,0.353,0.037,4262
27571,140000.0,727.0,3,296.32,9000.0,022012,122016,18.7,0.0,0,2,55,5.0,13.0,30.3,0.385,0.033,1765
27572,283300.0,687.0,3,311.23,12000.0,101992,122016,23.56,4.0,1,2,55,19.0,37.0,65.6,0.514,0.026,8827
27573,206500.0,682.0,3,794.65,30000.0,081992,122016,17.99,5.0,1,2,49,22.0,35.0,53.7,0.629,0.026,8888
27574,148000.0,687.0,3,819.9,30000.0,112002,122016,36.64,2.0,1,2,46,16.0,35.0,48.5,0.457,0.027,5144
27575,148000.0,672.0,2,162.67,4500.0,081972,122016,11.82,0.0,0,2,33,6.0,17.0,82.6,0.353,0.036,16193
27576,144000.0,662.0,3,537.11,16000.0,122002,122016,14.86,0.0,0,2,33,6.0,12.0,82.1,0.5,0.034,5114
27577,129168.0,692.0,2,564.13,15825.0,082011,122016,19.02,0.0,0,2,85,7.0,9.0,43.5,0.778,0.036,1949
27578,125000.0,662.0,3,322.39,8500.0,042011,122016,36.38,2.0,0,2,73,9.0,14.0,87.9,0.643,0.038,2071
27579,110516.0,692.0,1,758.35,22350.0,102004,122016,10.4,0.0,0,2,64,5.0,11.0,84.4,0.455,0.034,4444
27580,202000.0,717.0,3,754.74,24000.0,082004,122016,24.2,2.0,0,2,49,12.0,25.0,26.8,0.48,0.031,4505
27581,197400.0,662.0,2,998.14,28000.0,092000,122016,24.34,2.0,0,2,98,9.0,27.0,59.6,0.333,0.036,5935
27582,115000.0,697.0,2,792.21,19600.0,062003,122016,28.33,0.0,0,2,91,11.0,20.0,24.5,0.55,0.04,4932
27583,130000.0,677.0,3,259.99,8000.0,031992,122016,26.67,3.0,0,2,33,17.0,35.0,18.5,0.486,0.032,9041
27584,166000.0,687.0,3,864.42,21600.0,082011,122016,16.56,1.0,0,2,02,22.0,45.0,15.2,0.865,0.04,1949
27585,143000.0,692.0,3,439.82,12000.0,061997,122016,33.14,3.0,0,2,82,10.0,20.0,73.8,0.5,0.037,7123
27586,67000.0,672.0,1,569.33,15750.0,022000,122016,42.32,1.0,0,2,34,6.0,15.0,64.6,0.4,0.036,6148
27587,153000.0,662.0,3,1084.43,30000.0,012005,122016,19.66,1.0,0,2,06,9.0,16.0,91.7,0.562,0.036,4352
27588,235000.0,682.0,3,1187.57,35000.0,031996,122016,19.6,2.0,0,2,75,12.0,22.0,83.0,0.545,0.034,7580
27589,224000.0,762.0,2,660.4,21000.0,071997,122016,12.16,0.0,0,2,33,6.0,9.0,64.3,0.667,0.031,7093
27590,50000.0,757.0,2,281.98,8400.0,032004,122016,14.12,0.0,0,2,90,7.0,19.0,21.3,0.368,0.034,4658
27591,121600.0,692.0,3,253.88,10000.0,032004,122016,9.59,1.0,1,2,33,6.0,16.0,0.0,0.375,0.025,4658
27592,188730.43,692.0,3,891.2,25000.0,022007,122016,7.28,1.0,0,2,76,5.0,6.0,94.5,0.833,0.036,3591
27593,138000.0,702.0,3,214.16,6500.0,102000,122016,24.92,0.0,0,2,53,17.0,22.0,81.8,0.773,0.033,5905
27594,122000.0,672.0,3,549.77,15000.0,062004,122016,31.63,1.0,0,2,49,6.0,15.0,39.5,0.4,0.037,4566
27595,84000.0,687.0,3,72.35,2000.0,062007,122016,18.97,3.0,0,2,62,6.0,11.0,63.1,0.545,0.036,3471
27596,156000.0,682.0,2,824.29,25000.0,022012,122016,20.06,0.0,0,2,10,18.0,23.0,35.9,0.783,0.033,1765
27597,143200.0,747.0,3,351.4,16000.0,051992,122016,26.87,6.0,1,2,53,12.0,34.0,34.6,0.353,0.022,8980
27598,104000.0,662.0,3,754.79,17600.0,121997,122016,30.8,0.0,0,2,60,8.0,21.0,39.8,0.381,0.043,6940
27599,205000.0,677.0,3,1152.67,35000.0,062003,122016,26.7,4.0,1,2,85,12.0,34.0,44.0,0.353,0.033,4932
27600,119000.0,702.0,2,519.91,15000.0,052007,122016,13.6,0.0,0,2,76,3.0,4.0,50.9,0.923,0.035,3502
27601,108000.0,672.0,3,1029.42,29700.0,071995,122016,33.68,2.0,0,2,74,11.0,21.0,31.5,0.524,0.035,7824
27602,135000.0,677.0,2,322.27,9600.0,101998,122016,14.96,1.0,0,2,60,22.0,29.0,21.6,0.759,0.034,6636
27603,248000.0,687.0,3,951.39,36800.0,042005,122016,10.14,1.0,1,2,63,10.0,25.0,40.3,0.4,0.024,4262
27604,140000.0,692.0,3,329.48,10000.0,031968,122016,27.06,4.0,0,2,11,14.0,38.0,51.1,0.368,0.033,17807
27605,235000.0,692.0,3,1174.91,35000.0,021990,122016,23.52,2.0,0,2,33,10.0,16.0,88.4,0.625,0.034,9800
27606,225000.0,787.0,3,361.38,12000.0,061991,122016,15.12,5.0,0,2,72,13.0,32.0,27.1,0.406,0.03,9315
27607,141000.0,707.0,3,607.82,25000.0,102006,122016,36.82,1.0,1,2,36,19.0,30.0,46.9,0.633,0.024,3714
27608,140000.0,727.0,3,322.34,15000.0,042005,122016,15.52,4.0,1,2,60,6.0,38.0,56.6,0.175,0.021,4262
27609,81000.0,672.0,3,173.31,5000.0,032008,122016,47.04,1.0,0,2,55,6.0,10.0,31.9,0.6,0.035,3197
27610,200000.0,667.0,3,1265.16,35000.0,111998,122016,29.7,4.0,0,2,77,14.0,45.0,75.8,0.28,0.036,6605
27611,185000.0,667.0,2,1340.45,35000.0,041994,122016,20.74,0.0,0,2,94,6.0,12.0,81.2,0.5,0.039,8280
27612,124000.0,722.0,2,164.86,5000.0,052011,122016,9.9,0.0,0,2,93,7.0,12.0,22.9,0.583,0.033,2041
27613,218000.0,692.0,3,785.16,28000.0,011999,122016,17.55,3.0,1,2,27,16.0,45.0,62.6,0.34,0.028,6544
27614,175000.0,662.0,3,939.93,28000.0,022002,122016,47.04,6.0,0,2,58,8.0,27.0,64.2,0.296,0.034,5417
27615,171312.0,677.0,3,661.31,27200.0,052005,122016,18.44,3.0,1,2,85,13.0,21.0,64.7,0.619,0.024,4232
27616,190000.0,687.0,3,459.14,16800.0,111994,122016,16.0,7.0,1,2,92,13.0,45.0,50.2,0.25,0.027,8066
27617,269000.0,777.0,2,1303.78,36800.0,051996,122016,36.63,4.0,0,2,80,18.0,45.0,11.4,0.367,0.033,7519
27618,300000.0,672.0,2,956.55,35000.0,082001,122016,21.9,6.0,1,2,80,14.0,33.0,74.2,0.424,0.027,5601
27619,99000.0,667.0,3,410.5,11200.0,092006,122016,26.18,1.0,0,2,13,9.0,14.0,44.0,0.643,0.037,3744
27620,160800.0,667.0,1,1130.04,31700.0,111989,122016,15.56,0.0,0,2,43,6.0,18.0,92.5,0.333,0.036,9892
27621,114000.0,737.0,3,159.46,4750.0,022001,122016,31.63,2.0,0,2,23,6.0,19.0,45.8,0.316,0.034,5782
27622,207000.0,712.0,3,1174.91,35000.0,072008,122016,21.9,1.0,0,2,76,7.0,17.0,73.5,0.412,0.034,3075
27623,203000.0,707.0,3,465.27,20000.0,012001,122016,5.64,3.0,1,2,90,8.0,28.0,54.6,0.286,0.023,5813
27624,100000.0,712.0,2,537.11,16000.0,092005,122016,25.7,0.0,0,2,60,19.0,27.0,36.9,0.704,0.034,4109
27625,155000.0,667.0,3,1069.44,30000.0,022003,122016,25.8,1.0,0,2,70,13.0,29.0,67.6,0.448,0.036,5052
27626,290000.0,722.0,2,203.66,6500.0,062005,122016,10.28,0.0,0,2,19,13.0,22.0,17.8,0.591,0.031,4201
27627,227978.0,707.0,3,515.74,24000.0,091988,122016,20.26,2.0,1,2,37,9.0,17.0,51.5,0.529,0.021,10318
27628,144000.0,692.0,2,758.09,25200.0,012008,122016,8.8,0.0,1,2,76,10.0,15.0,40.8,0.667,0.03,3257
27629,228000.0,687.0,3,956.55,35000.0,082000,122016,17.56,2.0,1,2,39,8.0,17.0,92.7,0.471,0.027,5966
27630,218000.0,682.0,3,503.54,15000.0,011992,122016,18.29,3.0,0,2,79,13.0,24.0,69.0,0.542,0.034,9101
27631,151000.0,667.0,3,583.99,20000.0,032001,122016,15.88,1.0,1,2,19,17.0,23.0,57.6,0.739,0.029,5754
27632,96000.0,672.0,2,389.01,16000.0,041993,122016,28.84,0.0,1,2,12,19.0,40.0,49.6,0.475,0.024,8645
27633,96000.0,687.0,3,414.97,16000.0,042003,122016,13.98,1.0,1,2,93,6.0,12.0,79.4,0.5,0.026,4993
27634,109000.0,692.0,3,346.61,10000.0,022007,122016,18.7,3.0,0,2,94,10.0,27.0,24.5,0.37,0.035,3591
27635,128000.0,772.0,3,494.57,15000.0,102005,122016,39.85,2.0,0,2,30,21.0,45.0,19.0,0.328,0.033,4079
27636,79000.0,662.0,2,264.89,10000.0,012000,122016,16.98,0.0,1,2,02,8.0,20.0,55.4,0.4,0.026,6179
27637,215000.0,662.0,3,494.22,15000.0,062011,122016,20.22,2.0,0,2,37,12.0,20.0,20.6,0.6,0.033,2010
27638,160000.0,687.0,2,752.2,31625.0,042007,122016,47.04,0.0,1,2,53,9.0,19.0,63.1,0.474,0.024,3532
27639,260000.0,662.0,3,824.29,25000.0,031982,122016,25.57,3.0,0,2,93,18.0,31.0,47.3,0.581,0.033,12694
27640,204500.0,787.0,2,1327.45,35000.0,042006,122016,27.94,0.0,0,2,11,11.0,15.0,5.5,0.733,0.038,3897
27641,118200.0,687.0,2,291.76,12000.0,062003,122016,23.38,0.0,1,2,63,8.0,25.0,49.1,0.32,0.024,4932
27642,113152.0,687.0,1,81.44,2400.0,112009,122016,11.52,1.0,0,2,91,8.0,8.0,61.6,0.923,0.034,2587
27643,112000.0,672.0,3,508.96,15000.0,052006,122016,21.26,1.0,0,2,73,11.0,19.0,73.0,0.579,0.034,3867
27644,167000.0,677.0,3,1174.91,35000.0,081995,122016,25.28,1.0,0,2,79,10.0,27.0,39.6,0.37,0.034,7793
27645,325727.04144222336,762.0,3,878.5,36800.0,061998,122016,20.37,3.0,1,2,84,22.0,36.0,34.8,0.639,0.022,6758
27646,96000.0,787.0,1,658.05,16775.0,051994,122016,10.57,2.0,0,2,97,3.0,6.0,13.2,0.5,0.039,8250
27647,65000.0,662.0,1,329.48,10000.0,052003,122016,29.88,1.0,0,2,28,6.0,21.0,66.3,0.286,0.033,4963
27648,220000.0,777.0,3,448.62,22000.0,101976,122016,10.6,3.0,1,2,55,8.0,23.0,19.9,0.348,0.02,14671
27649,112000.0,662.0,2,456.46,17600.0,042004,122016,18.98,2.0,1,2,47,9.0,27.0,34.7,0.333,0.026,4627
27650,230000.0,672.0,2,927.1,35000.0,122002,122016,18.48,0.0,1,2,89,10.0,22.0,41.9,0.455,0.026,5114
27651,90000.0,682.0,2,788.53,22750.0,062004,122016,14.51,0.0,0,2,48,9.0,17.0,46.7,0.529,0.035,4566
27652,145000.0,667.0,3,607.82,25000.0,072006,122016,16.49,0.0,1,2,45,22.0,36.0,41.8,0.639,0.024,3806
27653,175000.0,687.0,3,886.71,26975.0,062001,122016,22.4,4.0,1,2,80,10.0,22.0,98.3,0.455,0.033,5662
27654,102000.0,677.0,2,328.06,9600.0,042000,122016,17.12,0.0,0,2,30,6.0,12.0,38.3,0.5,0.034,6088
27655,85632.0,692.0,3,297.77,12800.0,061987,122016,6.81,3.0,1,2,74,7.0,15.0,21.9,0.467,0.023,10776
27656,114000.0,737.0,3,280.42,10000.0,081988,122016,24.64,4.0,1,2,29,8.0,19.0,70.6,0.421,0.028,10349
27657,325727.04144222336,742.0,3,1234.91,36800.0,051996,122016,14.92,2.0,0,2,30,9.0,14.0,75.5,0.643,0.031,7519
27658,190000.0,697.0,3,1253.28,36800.0,091990,122016,18.56,2.0,0,2,16,10.0,18.0,81.0,0.556,0.031,9588
27659,325727.04144222336,667.0,3,729.39,30000.0,012010,122016,13.2,2.0,1,2,89,19.0,25.0,56.6,0.76,0.024,2526
27660,325727.04144222336,722.0,3,259.99,8000.0,042003,122016,11.56,1.0,0,2,06,10.0,18.0,40.8,0.556,0.032,4993
27661,275000.0,697.0,3,777.55,25000.0,121997,122016,37.58,7.0,0,2,89,18.0,40.0,55.2,0.45,0.031,6940
27662,172000.0,702.0,3,867.54,24000.0,012006,122016,22.27,2.0,0,2,85,8.0,16.0,60.1,0.5,0.036,3987
27663,180000.0,697.0,3,1242.05,36800.0,022006,122016,14.98,2.0,0,2,68,11.0,31.0,58.4,0.355,0.034,3956
27664,325727.04144222336,697.0,2,1137.43,35000.0,011999,122016,6.38,3.0,0,2,23,6.0,14.0,31.1,0.429,0.032,6544
27665,205000.0,732.0,3,329.48,10000.0,061996,122016,28.24,1.0,0,2,91,18.0,25.0,19.6,0.72,0.033,7488
27666,152000.0,682.0,3,706.2,23475.0,101993,122016,15.7,3.0,1,2,33,9.0,20.0,65.5,0.45,0.03,8462
27667,134000.0,727.0,3,469.98,15000.0,112000,122016,22.52,7.0,0,2,62,6.0,19.0,69.3,0.316,0.031,5874
27668,110000.0,707.0,3,164.86,5000.0,071997,122016,24.8,2.0,0,2,18,4.0,12.0,98.3,0.333,0.033,7093
27669,151800.0,667.0,3,575.12,25000.0,111992,122016,27.08,3.0,1,2,97,13.0,23.0,11.4,0.565,0.023,8796
27670,266000.0,672.0,3,506.11,22000.0,082005,122016,5.94,6.0,1,2,40,17.0,25.0,29.9,0.68,0.023,4140
27671,195000.0,672.0,1,281.22,8000.0,102005,122016,7.7,3.0,0,2,02,7.0,13.0,61.1,0.538,0.035,4079
27672,148000.0,667.0,3,222.31,6150.0,112005,122016,25.34,3.0,0,2,65,7.0,23.0,98.3,0.304,0.036,4048
27673,99000.0,772.0,3,671.38,20000.0,022010,122016,11.69,1.0,0,2,22,8.0,10.0,32.0,0.8,0.034,2495
27674,230000.0,672.0,3,786.19,25000.0,022004,122016,16.63,7.0,0,2,62,6.0,31.0,55.1,0.194,0.031,4687
27675,71172.0,682.0,2,484.38,13975.0,112007,122016,28.32,0.0,0,2,17,10.0,21.0,68.1,0.476,0.035,3318
27676,125000.0,662.0,2,671.38,20000.0,122004,122016,11.84,0.0,0,2,91,11.0,13.0,48.3,0.846,0.034,4383
27677,130000.0,667.0,2,263.58,8000.0,022008,122016,8.46,0.0,0,2,84,16.0,26.0,64.1,0.615,0.033,3226
27678,108000.0,732.0,3,440.25,16975.0,072002,122016,19.52,3.0,1,2,68,6.0,10.0,95.7,0.6,0.026,5267
27679,152000.0,692.0,2,546.6,20000.0,122011,122016,31.79,0.0,1,2,33,13.0,18.0,48.5,0.722,0.027,1827
27680,278000.0,677.0,3,1099.53,30000.0,102000,122016,13.84,1.0,0,2,22,17.0,29.0,45.4,0.586,0.037,5905
27681,196800.0,672.0,2,462.19,13525.0,122003,122016,11.4,0.0,0,2,92,7.0,10.0,40.0,0.7,0.034,4749
27682,173500.0,742.0,3,935.84,27000.0,062005,122016,17.45,1.0,0,2,60,4.0,10.0,82.5,0.4,0.035,4201
27683,165000.0,717.0,3,515.63,15650.0,052003,122016,20.16,2.0,0,2,80,6.0,10.0,89.2,0.6,0.033,4963
27684,254000.0,687.0,2,814.21,35000.0,071987,122016,20.62,0.0,1,2,11,11.0,17.0,75.7,0.647,0.023,10746
27685,83000.0,687.0,2,471.71,15000.0,092005,122016,12.48,0.0,0,2,59,4.0,16.0,52.6,0.25,0.031,4109
27686,232000.0,682.0,3,1114.76,30000.0,051994,122016,18.66,5.0,0,2,12,11.0,26.0,50.5,0.423,0.037,8250
27687,192000.0,662.0,3,1187.57,35000.0,012001,122016,30.34,4.0,0,2,81,19.0,33.0,81.2,0.576,0.034,5813
27688,142000.0,677.0,3,474.79,14400.0,062001,122016,29.55,2.0,0,2,07,15.0,36.0,23.8,0.417,0.033,5662
27689,184000.0,662.0,1,571.56,14425.0,112002,122016,36.07,0.0,0,2,78,18.0,35.0,75.9,0.514,0.04,5144
27690,93000.0,667.0,1,325.74,9600.0,122005,122016,47.04,0.0,0,2,88,6.0,14.0,98.3,0.429,0.034,4018
27691,161000.0,697.0,3,829.93,32000.0,122000,122016,39.84,2.0,1,2,38,14.0,27.0,92.3,0.519,0.026,5844
27692,199000.0,662.0,2,368.08,16000.0,092004,122016,12.19,0.0,1,2,01,10.0,15.0,64.9,0.667,0.023,4474
27693,78000.0,687.0,3,401.62,11425.0,082004,122016,31.69,0.0,0,2,46,4.0,5.0,44.4,0.8,0.035,4505
27694,135000.0,722.0,2,471.71,15000.0,092004,122016,16.25,0.0,0,2,80,15.0,36.0,19.7,0.417,0.031,4474
27695,288000.0,667.0,3,560.11,17000.0,072002,122016,22.42,6.0,0,2,45,16.0,32.0,69.9,0.5,0.033,5267
27696,155000.0,697.0,3,1230.33,35000.0,021997,122016,21.22,1.0,0,2,33,18.0,19.0,40.0,0.923,0.035,7243
27697,180000.0,672.0,3,368.75,11200.0,072011,122016,20.18,1.0,0,2,47,13.0,15.0,74.6,0.867,0.033,1980
27698,148800.0,677.0,3,751.21,22800.0,061988,122016,29.04,5.0,0,2,39,19.0,40.0,40.9,0.475,0.033,10410
27699,130000.0,667.0,3,511.79,22000.0,071995,122016,11.78,4.0,1,2,64,6.0,20.0,53.2,0.3,0.023,7824
27700,125124.0,697.0,2,246.93,7500.0,082007,122016,3.47,0.0,0,2,97,5.0,7.0,10.7,0.714,0.033,3410
27701,142000.0,682.0,3,868.68,29750.0,061994,122016,24.4,2.0,1,2,16,18.0,25.0,34.2,0.72,0.029,8219
27702,114000.0,712.0,3,493.86,15000.0,052003,122016,22.74,1.0,0,2,54,15.0,27.0,38.2,0.556,0.033,4963
27703,51000.0,662.0,1,442.54,12950.0,011985,122016,41.24,0.0,0,2,86,5.0,30.0,42.8,0.175,0.034,11657
27704,68920.0,687.0,3,228.11,6675.0,042011,122016,11.88,1.0,0,2,81,2.0,4.0,56.5,0.667,0.034,2071
27705,245000.0,677.0,3,981.45,35000.0,012002,122016,22.66,1.0,1,2,85,9.0,18.0,76.9,0.5,0.028,5448
27706,107000.0,732.0,2,503.54,15000.0,052013,122016,24.08,0.0,0,2,17,6.0,8.0,33.0,0.75,0.034,1310
27707,185000.0,702.0,3,549.07,25000.0,031988,122016,18.09,2.0,1,2,77,12.0,38.0,58.5,0.316,0.022,10502
27708,186000.0,677.0,3,311.21,12800.0,061999,122016,30.09,1.0,1,2,74,6.0,12.0,82.1,0.5,0.024,6393
27709,94000.0,662.0,1,263.58,8000.0,031998,122016,29.44,0.0,0,2,73,8.0,13.0,79.0,0.615,0.033,6850
27710,120000.0,727.0,2,900.12,27300.0,012006,122016,22.89,0.0,0,2,27,7.0,15.0,48.3,0.467,0.033,3987
27711,98000.0,687.0,2,569.24,20300.0,052000,122016,27.48,0.0,1,2,78,12.0,43.0,68.2,0.279,0.028,6058
27712,142500.0,767.0,1,322.27,9600.0,101995,122016,25.41,0.0,0,2,76,8.0,20.0,0.0,0.4,0.034,7732
27713,165000.0,662.0,3,503.54,15000.0,102002,122016,24.49,6.0,0,2,60,6.0,22.0,79.1,0.273,0.034,5175
27714,215000.0,692.0,3,671.38,20000.0,071991,122016,20.78,6.0,0,2,33,22.0,45.0,45.8,0.442,0.034,9285
27715,111200.0,692.0,3,329.24,10000.0,032006,122016,13.34,1.0,0,2,60,6.0,8.0,39.8,0.75,0.033,3928
27716,265000.0,672.0,3,332.75,9600.0,101983,122016,17.56,4.0,0,2,18,8.0,32.0,73.7,0.25,0.035,12115
27717,73000.0,677.0,2,141.82,4150.0,102010,122016,37.92,0.0,0,2,97,7.0,26.0,47.6,0.269,0.034,2253
27718,190000.0,667.0,3,438.96,16925.0,021996,122016,6.05,1.0,1,2,33,8.0,15.0,81.6,0.533,0.026,7609
27719,152000.0,717.0,3,327.39,11675.0,062010,122016,10.08,2.0,1,2,37,9.0,11.0,82.8,0.818,0.028,2375
27720,88000.0,677.0,2,242.52,6000.0,121992,122016,27.74,0.0,0,2,32,12.0,23.0,81.1,0.522,0.04,8766
27721,115000.0,687.0,2,586.42,16000.0,102003,122016,22.72,0.0,0,2,85,9.0,12.0,77.6,0.75,0.037,4810
27722,88000.0,692.0,2,169.66,5000.0,092007,122016,47.04,0.0,0,2,94,5.0,9.0,93.2,0.556,0.034,3379
27723,110000.0,682.0,2,708.49,19600.0,042005,122016,12.2,0.0,0,2,19,11.0,13.0,55.9,0.846,0.036,4262
27724,98000.0,767.0,3,370.48,12000.0,111996,122016,20.98,3.0,0,2,28,5.0,21.0,37.1,0.238,0.031,7335
27725,193000.0,707.0,3,1100.66,35000.0,012005,122016,14.1,3.0,0,2,06,10.0,21.0,32.8,0.476,0.031,4352
27726,119200.0,682.0,1,420.62,15000.0,042012,122016,15.34,0.0,1,2,78,7.0,9.0,23.9,0.778,0.028,1705
27727,136000.0,682.0,3,680.76,28000.0,091994,122016,46.86,4.0,1,2,95,10.0,24.0,89.1,0.417,0.024,8127
27728,240000.0,707.0,3,410.08,12000.0,042013,122016,3.47,2.0,0,2,57,9.0,11.0,50.3,0.818,0.034,1340
27729,190000.0,717.0,3,527.29,15000.0,111990,122016,7.87,6.0,0,2,98,7.0,24.0,42.3,0.292,0.035,9527
27730,194000.0,702.0,2,512.6,15000.0,042003,122016,25.14,0.0,0,2,33,14.0,21.0,62.6,0.667,0.034,4993
27731,96000.0,722.0,3,188.0,6000.0,052005,122016,21.84,3.0,0,2,47,16.0,34.0,65.0,0.471,0.031,4232
27732,145000.0,722.0,3,467.97,14400.0,101994,122016,31.16,1.0,0,2,40,18.0,30.0,16.8,0.6,0.032,8097
27733,105000.0,677.0,3,395.66,12000.0,122006,122016,15.3,2.0,0,2,06,7.0,15.0,79.6,0.467,0.033,3653
27734,248000.0,672.0,3,956.55,35000.0,022000,122016,16.32,5.0,1,2,77,10.0,33.0,64.0,0.303,0.027,6148
27735,130000.0,702.0,3,164.86,5000.0,121994,122016,5.0,1.0,0,2,34,5.0,20.0,33.2,0.25,0.033,8036
27736,104000.0,667.0,3,351.53,10000.0,062003,122016,28.97,0.0,0,2,05,8.0,11.0,52.4,0.727,0.035,4932
27737,81000.0,667.0,3,630.82,18200.0,072012,122016,20.08,2.0,0,2,65,10.0,19.0,35.6,0.526,0.035,1614
27738,102122.0,667.0,3,392.73,13250.0,122005,122016,21.34,0.0,1,2,01,8.0,10.0,51.6,0.8,0.03,4018
27739,161412.78,687.0,3,395.66,12000.0,052005,122016,10.66,4.0,0,2,38,3.0,7.0,12.9,0.429,0.033,4232
27740,189000.0,677.0,3,939.93,28000.0,082006,122016,11.34,3.0,0,2,49,7.0,17.0,83.6,0.412,0.034,3775
27741,132000.0,682.0,3,518.71,20000.0,112000,122016,28.94,3.0,1,2,68,17.0,23.0,59.1,0.739,0.026,5874
27742,210000.0,672.0,3,741.68,28000.0,042003,122016,23.06,1.0,1,2,43,7.0,45.0,79.7,0.175,0.026,4993
27743,293000.0,662.0,3,1247.68,35000.0,121996,122016,20.66,3.0,0,2,40,11.0,23.0,68.2,0.478,0.036,7305
27744,117300.0,677.0,3,540.47,14250.0,081982,122016,24.7,6.0,0,2,89,9.0,21.0,89.4,0.429,0.038,12541
27745,137000.0,672.0,2,589.23,17000.0,091987,122016,12.72,1.0,0,2,84,8.0,17.0,55.0,0.471,0.035,10684
27746,118000.0,687.0,3,577.59,19200.0,082004,122016,32.99,2.0,1,2,76,8.0,19.0,96.4,0.421,0.03,4505
27747,145800.0,662.0,2,273.39,8000.0,021997,122016,28.48,0.0,0,2,19,9.0,16.0,74.3,0.562,0.034,7243
27748,266000.0,712.0,3,622.04,20000.0,021994,122016,9.0,6.0,0,2,91,9.0,26.0,19.2,0.346,0.031,8339
27749,55200.0,707.0,1,329.48,10000.0,042000,122016,6.68,0.0,0,2,33,9.0,13.0,19.1,0.692,0.033,6088
27750,245000.0,787.0,3,402.84,13000.0,021998,122016,18.85,7.0,0,2,63,22.0,45.0,6.0,0.426,0.031,6878
27751,99500.0,662.0,3,493.05,14225.0,052011,122016,18.7,1.0,0,2,65,7.0,15.0,81.1,0.467,0.035,2041
27752,114770.0,677.0,3,866.52,25000.0,102012,122016,21.33,1.0,0,2,43,13.0,14.0,37.2,0.923,0.035,1522
27753,206000.0,672.0,1,746.47,22000.0,062000,122016,11.01,3.0,0,2,78,5.0,20.0,62.6,0.25,0.034,6027
27754,155000.0,687.0,3,341.73,10000.0,012005,122016,24.62,3.0,0,2,74,7.0,27.0,92.9,0.259,0.034,4352
27755,171500.0,682.0,3,389.01,16000.0,092005,122016,20.58,0.0,1,2,63,12.0,16.0,70.0,0.75,0.024,4109
27756,174000.0,692.0,3,329.44,15000.0,052007,122016,20.83,2.0,1,2,64,11.0,18.0,71.3,0.611,0.022,3502
